"Affected Legal Good ID","Affected Legal Good","Month ID","Month","Value","Value_","Time","date"
3,"Libertad y Seguridad Sexual",201611,"2016-11",1,1,1480572000000,"Nov-2016"
3,"Libertad y Seguridad Sexual",201612,"2016-12",1,1,1483250400000,"Dic-2016"
3,"Libertad y Seguridad Sexual",201701,"2017-01",2,2,1485928800000,"Ene-2017"
3,"Libertad y Seguridad Sexual",201702,"2017-02",1,1,1488348000000,"Feb-2017"
3,"Libertad y Seguridad Sexual",201703,"2017-03",1,1,1491026400000,"Mar-2017"
3,"Libertad y Seguridad Sexual",201704,"2017-04",1,1,1493614800000,"Abr-2017"
3,"Libertad y Seguridad Sexual",201705,"2017-05",1,1,1496293200000,"May-2017"
3,"Libertad y Seguridad Sexual",201706,"2017-06",1,1,1498885200000,"Jun-2017"
3,"Libertad y Seguridad Sexual",201707,"2017-07",1,1,1501563600000,"Jul-2017"
3,"Libertad y Seguridad Sexual",201708,"2017-08",3,3,1504242000000,"Ago-2017"
3,"Libertad y Seguridad Sexual",201709,"2017-09",2,2,1506834000000,"Sep-2017"
3,"Libertad y Seguridad Sexual",201710,"2017-10",1,1,1509516000000,"Oct-2017"
3,"Libertad y Seguridad Sexual",201711,"2017-11",0,1,1512108000000,"Nov-2017"
3,"Libertad y Seguridad Sexual",201712,"2017-12",0,1,1514786400000,"Dic-2017"
3,"Libertad y Seguridad Sexual",201801,"2018-01",1,1,1517464800000,"Ene-2018"
3,"Libertad y Seguridad Sexual",201802,"2018-02",1,1,1519884000000,"Feb-2018"
3,"Libertad y Seguridad Sexual",201803,"2018-03",1,1,1522562400000,"Mar-2018"
3,"Libertad y Seguridad Sexual",201804,"2018-04",5,5,1525150800000,"Abr-2018"
3,"Libertad y Seguridad Sexual",201805,"2018-05",0,1,1527829200000,"May-2018"
3,"Libertad y Seguridad Sexual",201806,"2018-06",2,2,1530421200000,"Jun-2018"
3,"Libertad y Seguridad Sexual",201807,"2018-07",2,2,1533099600000,"Jul-2018"
3,"Libertad y Seguridad Sexual",201808,"2018-08",0,1,1535778000000,"Ago-2018"
3,"Libertad y Seguridad Sexual",201809,"2018-09",1,1,1538370000000,"Sep-2018"
3,"Libertad y Seguridad Sexual",201810,"2018-10",1,1,1541052000000,"Oct-2018"
3,"Libertad y Seguridad Sexual",201811,"2018-11",0,1,1543644000000,"Nov-2018"
3,"Libertad y Seguridad Sexual",201812,"2018-12",1,1,1546322400000,"Dic-2018"
3,"Libertad y Seguridad Sexual",201901,"2019-01",1,1,1549000800000,"Ene-2019"
3,"Libertad y Seguridad Sexual",201902,"2019-02",0,1,1551420000000,"Feb-2019"
3,"Libertad y Seguridad Sexual",201903,"2019-03",1,1,1554098400000,"Mar-2019"
3,"Libertad y Seguridad Sexual",201904,"2019-04",2,2,1556686800000,"Abr-2019"
3,"Libertad y Seguridad Sexual",201905,"2019-05",1,1,1559365200000,"May-2019"
3,"Libertad y Seguridad Sexual",201906,"2019-06",3,3,1561957200000,"Jun-2019"
3,"Libertad y Seguridad Sexual",201907,"2019-07",3,3,1564635600000,"Jul-2019"
3,"Libertad y Seguridad Sexual",201908,"2019-08",2,2,1567314000000,"Ago-2019"
3,"Libertad y Seguridad Sexual",201909,"2019-09",6,6,1569906000000,"Sep-2019"
3,"Libertad y Seguridad Sexual",201910,"2019-10",9,9,1572588000000,"Oct-2019"
3,"Libertad y Seguridad Sexual",201911,"2019-11",4,4,1575180000000,"Nov-2019"
3,"Libertad y Seguridad Sexual",201912,"2019-12",6,6,1577858400000,"Dic-2019"
3,"Libertad y Seguridad Sexual",202001,"2020-01",3,3,1580536800000,"Ene-2020"
3,"Libertad y Seguridad Sexual",202002,"2020-02",1,1,1583042400000,"Feb-2020"
3,"Libertad y Seguridad Sexual",202003,"2020-03",6,6,1585720800000,"Mar-2020"
3,"Libertad y Seguridad Sexual",202004,"2020-04",0,1,1588309200000,"Abr-2020"
3,"Libertad y Seguridad Sexual",202005,"2020-05",1,1,1590987600000,"May-2020"
3,"Libertad y Seguridad Sexual",202006,"2020-06",4,4,1593579600000,"Jun-2020"
3,"Libertad y Seguridad Sexual",202007,"2020-07",4,4,1596258000000,"Jul-2020"
3,"Libertad y Seguridad Sexual",202008,"2020-08",2,2,1598936400000,"Ago-2020"
3,"Libertad y Seguridad Sexual",202009,"2020-09",3,3,1601528400000,"Sep-2020"
3,"Libertad y Seguridad Sexual",202010,"2020-10",3,3,1604210400000,"Oct-2020"
3,"Libertad y Seguridad Sexual",202011,"2020-11",0,1,1606802400000,"Nov-2020"
3,"Libertad y Seguridad Sexual",202012,"2020-12",5,5,1609480800000,"Dic-2020"
3,"Libertad y Seguridad Sexual",202101,"2021-01",3,3,1612159200000,"Ene-2021"
3,"Libertad y Seguridad Sexual",202102,"2021-02",4,4,1614578400000,"Feb-2021"
3,"Libertad y Seguridad Sexual",202103,"2021-03",6,6,1617256800000,"Mar-2021"
3,"Libertad y Seguridad Sexual",202104,"2021-04",2,2,1619845200000,"Abr-2021"
3,"Libertad y Seguridad Sexual",202105,"2021-05",7,7,1622523600000,"May-2021"
3,"Libertad y Seguridad Sexual",202106,"2021-06",4,4,1625115600000,"Jun-2021"
3,"Libertad y Seguridad Sexual",202107,"2021-07",4,4,1627794000000,"Jul-2021"
3,"Libertad y Seguridad Sexual",202108,"2021-08",2,2,1630472400000,"Ago-2021"
3,"Libertad y Seguridad Sexual",202109,"2021-09",3,3,1633064400000,"Sep-2021"
3,"Libertad y Seguridad Sexual",202110,"2021-10",4,4,1635746400000,"Oct-2021"
3,"Libertad y Seguridad Sexual",202111,"2021-11",1,1,1638338400000,"Nov-2021"
3,"Libertad y Seguridad Sexual",202112,"2021-12",3,3,1641016800000,"Dic-2021"
3,"Libertad y Seguridad Sexual",202201,"2022-01",2,2,1643695200000,"Ene-2022"
3,"Libertad y Seguridad Sexual",202202,"2022-02",2,2,1646114400000,"Feb-2022"
3,"Libertad y Seguridad Sexual",202203,"2022-03",11,11,1648792800000,"Mar-2022"
3,"Libertad y Seguridad Sexual",202204,"2022-04",6,6,1651381200000,"Abr-2022"
3,"Libertad y Seguridad Sexual",202205,"2022-05",10,10,1654059600000,"May-2022"
3,"Libertad y Seguridad Sexual",202206,"2022-06",6,6,1656651600000,"Jun-2022"
3,"Libertad y Seguridad Sexual",202207,"2022-07",5,5,1659330000000,"Jul-2022"
3,"Libertad y Seguridad Sexual",202208,"2022-08",3,3,1662008400000,"Ago-2022"
3,"Libertad y Seguridad Sexual",202209,"2022-09",4,4,1664600400000,"Sep-2022"
3,"Libertad y Seguridad Sexual",202210,"2022-10",2,2,1667282400000,"Oct-2022"
3,"Libertad y Seguridad Sexual",202211,"2022-11",5,5,1669874400000,"Nov-2022"
3,"Libertad y Seguridad Sexual",202212,"2022-12",1,1,1672552800000,"Dic-2022"
4,"Sociedad",201501,"2015-01",0,1,1422770400000,"Ene-2015"
4,"Sociedad",201502,"2015-02",0,1,1425189600000,"Feb-2015"
4,"Sociedad",201503,"2015-03",0,1,1427868000000,"Mar-2015"
4,"Sociedad",201504,"2015-04",0,1,1430456400000,"Abr-2015"
4,"Sociedad",201505,"2015-05",0,1,1433134800000,"May-2015"
4,"Sociedad",201506,"2015-06",1,1,1435726800000,"Jun-2015"
4,"Sociedad",201507,"2015-07",0,1,1438405200000,"Jul-2015"
4,"Sociedad",201508,"2015-08",0,1,1441083600000,"Ago-2015"
4,"Sociedad",201509,"2015-09",0,1,1443675600000,"Sep-2015"
4,"Sociedad",201510,"2015-10",0,1,1446357600000,"Oct-2015"
4,"Sociedad",201511,"2015-11",0,1,1448949600000,"Nov-2015"
4,"Sociedad",201512,"2015-12",0,1,1451628000000,"Dic-2015"
4,"Sociedad",201601,"2016-01",0,1,1454306400000,"Ene-2016"
4,"Sociedad",201602,"2016-02",0,1,1456812000000,"Feb-2016"
4,"Sociedad",201603,"2016-03",1,1,1459490400000,"Mar-2016"
4,"Sociedad",201604,"2016-04",0,1,1462078800000,"Abr-2016"
4,"Sociedad",201605,"2016-05",1,1,1464757200000,"May-2016"
4,"Sociedad",201606,"2016-06",0,1,1467349200000,"Jun-2016"
4,"Sociedad",201607,"2016-07",1,1,1470027600000,"Jul-2016"
4,"Sociedad",201608,"2016-08",0,1,1472706000000,"Ago-2016"
4,"Sociedad",201609,"2016-09",0,1,1475298000000,"Sep-2016"
4,"Sociedad",201610,"2016-10",1,1,1477980000000,"Oct-2016"
4,"Sociedad",201611,"2016-11",0,1,1480572000000,"Nov-2016"
4,"Sociedad",201612,"2016-12",2,2,1483250400000,"Dic-2016"
4,"Sociedad",201701,"2017-01",0,1,1485928800000,"Ene-2017"
4,"Sociedad",201702,"2017-02",1,1,1488348000000,"Feb-2017"
4,"Sociedad",201703,"2017-03",0,1,1491026400000,"Mar-2017"
4,"Sociedad",201704,"2017-04",0,1,1493614800000,"Abr-2017"
4,"Sociedad",201705,"2017-05",0,1,1496293200000,"May-2017"
4,"Sociedad",201706,"2017-06",0,1,1498885200000,"Jun-2017"
4,"Sociedad",201707,"2017-07",0,1,1501563600000,"Jul-2017"
4,"Sociedad",201708,"2017-08",1,1,1504242000000,"Ago-2017"
4,"Sociedad",201709,"2017-09",0,1,1506834000000,"Sep-2017"
4,"Sociedad",201710,"2017-10",0,1,1509516000000,"Oct-2017"
4,"Sociedad",201711,"2017-11",0,1,1512108000000,"Nov-2017"
4,"Sociedad",201712,"2017-12",0,1,1514786400000,"Dic-2017"
4,"Sociedad",201801,"2018-01",0,1,1517464800000,"Ene-2018"
4,"Sociedad",201802,"2018-02",0,1,1519884000000,"Feb-2018"
4,"Sociedad",201803,"2018-03",0,1,1522562400000,"Mar-2018"
4,"Sociedad",201804,"2018-04",0,1,1525150800000,"Abr-2018"
4,"Sociedad",201805,"2018-05",0,1,1527829200000,"May-2018"
4,"Sociedad",201806,"2018-06",1,1,1530421200000,"Jun-2018"
4,"Sociedad",201807,"2018-07",0,1,1533099600000,"Jul-2018"
4,"Sociedad",201808,"2018-08",0,1,1535778000000,"Ago-2018"
4,"Sociedad",201809,"2018-09",0,1,1538370000000,"Sep-2018"
4,"Sociedad",201810,"2018-10",0,1,1541052000000,"Oct-2018"
4,"Sociedad",201811,"2018-11",0,1,1543644000000,"Nov-2018"
4,"Sociedad",201812,"2018-12",0,1,1546322400000,"Dic-2018"
4,"Sociedad",201901,"2019-01",0,1,1549000800000,"Ene-2019"
4,"Sociedad",201902,"2019-02",0,1,1551420000000,"Feb-2019"
4,"Sociedad",201903,"2019-03",0,1,1554098400000,"Mar-2019"
4,"Sociedad",201904,"2019-04",0,1,1556686800000,"Abr-2019"
4,"Sociedad",201905,"2019-05",0,1,1559365200000,"May-2019"
4,"Sociedad",201906,"2019-06",0,1,1561957200000,"Jun-2019"
4,"Sociedad",201907,"2019-07",0,1,1564635600000,"Jul-2019"
4,"Sociedad",201908,"2019-08",0,1,1567314000000,"Ago-2019"
4,"Sociedad",201909,"2019-09",2,2,1569906000000,"Sep-2019"
4,"Sociedad",201910,"2019-10",0,1,1572588000000,"Oct-2019"
4,"Sociedad",201911,"2019-11",0,1,1575180000000,"Nov-2019"
4,"Sociedad",201912,"2019-12",0,1,1577858400000,"Dic-2019"
4,"Sociedad",202001,"2020-01",0,1,1580536800000,"Ene-2020"
4,"Sociedad",202002,"2020-02",0,1,1583042400000,"Feb-2020"
4,"Sociedad",202003,"2020-03",0,1,1585720800000,"Mar-2020"
4,"Sociedad",202004,"2020-04",0,1,1588309200000,"Abr-2020"
